 22614, 2285067, 23253,  558,    133674,    213011,    111900,    140243,    115411,    116036, 22693, 2287661, 22993,  559,     -7936,     33403,     -7380,     31083,      1012,      3600
 22630, 2283451, 23235,  557,    165471,    201769,     79534,    148806,     41418,    140374, 22690, 2286849, 22970,  559,     -7352,     41339,     -7781,     36287,      1194,     18472
 22619, 2284033, 23250,  558,    155286,    174283,     92983,    174142,     60522,    198158, 22684, 2286490, 22966,  558,    -14370,     40714,    -12316,     36090,    -10965,     17628
 22630, 2285570, 23235,  558,    121628,    183315,    121688,    166724,    128661,    176183, 22689, 2287870, 22991,  558,    -15163,     33688,    -12487,     31758,    -11250,      5567
 22610, 2283045, 23233,  558,    137399,    213103,    105296,    136584,    101747,    110218, 22684, 2287353, 22997,  558,     -6493,     33618,     -7043,     31597,      3207,      5709
 22766, 2351250, 24408,  574,    118049,    216917,     91097,    143483,     88116,    122431, 24002, 2500108, 25991,  611,    -20597,     34905,    -18382,     30447,    -10528,     14549
 26007, 2700037, 28028,  659,     44428,    227109,     22782,    144874,      6202,    113036, 27643, 2843849, 29372,  694,    -23571,     18162,    -21900,     17787,     -5226,      -134
 29288, 3066827, 32156,  749,    -42358,    106380,    -10207,    243506,     -1266,    163742, 31842, 3345925, 35102,  817,    -27971,     12637,    -25237,     10678,    -10610,      7387
 35192, 3718414, 39524,  908,    -80045,     35557,    -79618,    211198,     -7783,     98511, 39056, 4171081, 44005, 1018,    -24723,     -1037,    -22287,     -1106,     -9290,      -356
 41469, 4273535, 44524, 1043,    -65373,     10525,   -119729,    164570,    -48950,     90653, 41477, 4220144, 42747, 1030,    -24086,       430,    -22174,      -349,     -8472,      2887
 42005, 4240498, 43052, 1035,    -64838,      9136,   -118953,    166832,    -45650,     94360, 42057, 4223814, 42434, 1031,    -24212,       250,    -21909,      -380,     -8750,      2682
 42122, 4242908, 42809, 1036,    -66081,      8867,   -120110,    169768,    -47504,     94501, 42034, 4219734, 42410, 1030,    -23293,       146,    -21144,      -450,     -7118,      1875
 42129, 4242897, 42805, 1036,    -61845,     10819,   -122147,    166424,    -56196,     91737, 42051, 4221020, 42411, 1031,    -22480,       -14,    -20561,      -952,     -5583,      1358
