 41078, 4224793, 42824, 1031,    -98978,    114099,    -63921,     77615,    -47804,     66665, 35388, 3791165, 41026,  926,    -27052,      2243,    -24364,      1700,    -10981,      -627
 32544, 3404870, 35821,  832,    -58308,    179161,    -36908,    116906,    -28449,     86610, 29862, 3118686, 32648,  762,    -29044,     13611,    -25885,     12464,    -12756,      1544
 27850, 2892067, 30107,  706,     25414,    209079,    -15487,    144379,    -38804,    124211, 26081, 2703394, 27904,  660,    -21332,     21825,    -19853,     20693,     -4407,      1284
 24686, 2547330, 26473,  622,     61356,    195250,     58606,    174456,     67508,    183663, 23490, 2410492, 24757,  588,    -14820,     36863,    -13462,     32656,     -4042,     16575
 22340, 2297846, 23782,  561,    144146,    214625,     95399,    137659,     69717,    108413, 22414, 2259639, 22956,  552,     -7773,     33671,     -7712,     31778,      -464,      4561
 22447, 2287296, 23334,  558,    157196,    179175,     84302,    164874,     44879,    181457, 22706, 2294822, 23110,  560,    -12942,     41444,    -11322,     36671,     -6826,     20131
 22532, 2281282, 23251,  557,    153072,    172586,     91126,    172397,     56663,    193008, 22664, 2285193, 22988,  558,    -12911,     41555,    -11366,     36679,     -8820,     19647
 22646, 2286744, 23266,  558,    123194,    179027,    113589,    163516,    125404,    177572, 22701, 2287220, 22989,  559,    -16097,     35739,    -13374,     32628,    -13308,      8049
 22619, 2282787, 23226,  557,    131082,    209413,    112636,    137255,    108672,    113171, 22679, 2286202, 22985,  558,     -7462,     32607,     -7603,     30316,      1276,      3148
 22648, 2285564, 23270,  558,    160064,    208237,     86055,    139852,     43765,    118420, 22704, 2287275, 22983,  559,     -6254,     38811,     -6637,     34755,      4511,     13497
 22630, 2284095, 23245,  558,    155096,    176114,     88049,    169842,     50165,    186252, 22693, 2287301, 22991,  559,    -13570,     41795,    -11811,     36640,     -9541,     19511
 22623, 2283843, 23251,  558,    123189,    183289,    115837,    161995,    128830,    172248, 22698, 2286941, 22974,  559,    -15093,     34160,    -12671,     31704,    -11145,      5013
 22592, 2284062, 23256,  557,    136146,    214382,    108871,    136765,     97549,    108551, 22684, 2287438, 22979,  559,     -6680,     35283,     -7136,     32228,      3177,      6970
 22612, 2285158, 23258,  557,    168156,    197540,     82152,    150723,     32702,    145261, 22669, 2286487, 22994,  558,     -5808,     38998,     -6351,     35165,      4699,     15403
 22589, 2281941, 23228,  558,    156212,    174862,     89807,    169279,     52209,    185159, 22694, 2286680, 22989,  559,    -13966,     41896,    -12343,     36585,    -10683,     18781
 22635, 2286312, 23258,  558,    126671,    177120,    111022,    169799,    119196,    190562, 22688, 2285881, 22986,  558,    -15695,     37308,    -13097,     33858,    -13352,     11271
 22606, 2282906, 23236,  557,    126178,    203910,    119047,    144156,    122223,    128112, 22689, 2286847, 22993,  559,    -11103,     31749,     -9921,     29440,     -5091,      1205
 22607, 2283600, 23237,  557,    146792,    215065,    100512,    134488,     76622,    105466, 22694, 2286561, 22986,  558,     -5495,     37064,     -5923,     33984,      5496,     10718
 22583, 2283621, 23236,  558,    164371,    184793,     83299,    164584,     37686,    174351, 22710, 2287794, 23010,  559,     -9729,     42483,     -9138,     37332,     -3240,     21099
 22760, 2354386, 24459,  574,    140087,    194833,     68438,    158792,     25223,    161461, 24047, 2504627, 26008,  612,    -18230,     27593,    -16739,     25646,     -5793,      2388
 26073, 2700712, 27984,  660,     49209,    193333,     19861,    172853,     -2773,    184314, 27595, 2844301, 29436,  694,    -23244,     25045,    -21262,     22200,     -5369,     13425
 29308, 3073454, 32212,  750,    -23905,    205311,    -11823,    128881,    -11914,    100611, 31903, 3349204, 35098,  818,    -28243,      6214,    -25842,      6347,    -10895,     -3779
 35234, 3725083, 39531,  910,   -101033,    202000,    -48451,    159117,    -56377,    -55420, 39197, 4172340, 43963, 1018,    -23861,     -3325,    -21809,     -2479,     -7442,     -4054
 41490, 4269577, 44491, 1042,   -137678,    149646,    -62491,    129648,    -13233,    -46075, 41517, 4220192, 42686, 1030,    -24874,     -3689,    -22413,     -3000,    -10072,     -4908
 41910, 4238853, 43047, 1035,   -135575,    151011,    -62069,    127824,    -12805,    -49194, 42066, 4222615, 42455, 1031,    -24271,     -3539,    -22269,     -2777,     -9451,     -4795
