 22611, 2286022, 23247,  558,   1407480,   1154918,   1428513,   1111334,   1380730,   1012162, 22681, 2286718, 22968,  559,     -7462,     34469,     -7732,     31454,      2260,      5110
 22625, 2283601, 23176,  557,   1434925,   1138993,   1403621,   1132814,   1322050,   1060640, 22690, 2286585, 22970,  558,     -7838,     41760,     -7967,     37129,       232,     20021
 22649, 2294788, 23541,  560,   1406765,   1140038,   1387713,   1165887,   1314834,   1110732, 23062, 2374369, 24538,  580,    -10810,     35093,    -10635,     31797,      2086,     10636
 24486, 2561881, 26787,  625,    920181,   1402210,    960011,   1378388,    952819,   1288613, 26433, 2731540, 28104,  667,    -27357,     22953,    -23796,     21296,    -14485,      4138
 27954, 2900582, 30243,  708,    466159,   1451430,    443316,   1460660,    425214,   1398773, 29899, 3125073, 32760,  763,    -24638,     16558,    -22967,     14848,     -4073,      8033
 32794, 3452379, 36345,  843,    -86329,   1305562,    -63267,   1325370,    -32916,   1276233, 36075, 3800071, 40290,  928,    -25782,      4345,    -23510,      3512,     -7927,      3418
 40687, 4305026, 44487, 1051,   -196422,    360074,   -190247,    351886,   -182569,    340880, 41445, 4199734, 43411, 1025,    -21979,      -727,    -20686,      -784,     -4803,       573
 41869, 4255473, 43066, 1039,   -100427,    147611,    -98315,    127308,   -106056,    124276, 41962, 4213674, 42408, 1029,    -21759,     -1334,    -20321,     -1391,     -4337,      -935
 42081, 4245114, 42827, 1037,    -60896,     58362,    -61387,     23242,    -72060,     18842, 42071, 4221598, 42428, 1031,    -21966,     -2110,    -20405,     -2137,     -3933,     -2025
 42103, 4243060, 42794, 1035,    -16560,    -46011,    -11219,    -92238,    -24139,   -101599, 42080, 4222225, 42421, 1031,    -21206,     -2305,    -20190,     -2056,     -3600,     -1967
 42104, 4242656, 42795, 1036,    -83658,    118160,    -81177,     78046,    -90585,     64509, 42066, 4220915, 42409, 1030,    -20817,     -2703,    -19691,     -2529,     -3316,     -2692
 42095, 4240703, 42766, 1035,    -81482,    117661,    -84587,     77703,    -94025,     65449, 42044, 4221151, 42401, 1030,    -21159,     -1939,    -19975,     -1394,     -3854,     -1117
 38581, 4129078, 42800, 1008,    -81934,    125601,    -79091,     84737,    -84584,     67019, 34170, 3594998, 38332,  877,    -26246,      2978,    -24272,      3588,     -8416,     -3491
 31405, 3291982, 34452,  804,    -24353,    182193,    -52172,    137016,    -71929,    125976, 29030, 3018250, 31425,  737,    -23199,     15860,    -22163,     14704,     -3218,      2799
 27090, 2811776, 29296,  686,     19984,    193982,     11858,    177756,     13164,    190282, 25505, 2635565, 27156,  643,    -22544,     30832,    -20351,     27615,     -9374,     15352
 24096, 2490291, 25852,  608,    104629,    225221,     50712,    158859,     16463,    133556, 22954, 2357694, 24205,  576,    -15335,     32511,    -13275,     30193,     -8207,      5600
 22274, 2265050, 23321,  553,    156893,    171732,    102950,    177429,     86494,    205696, 22435, 2272877, 22963,  555,    -14497,     36840,    -12241,     33569,    -11730,     10195
 22632, 2297498, 23332,  561,    143739,    220746,     99397,    138767,     86899,    109996, 22680, 2288163, 23048,  559,     -9597,     32344,     -9253,     30564,     -2406,      2620
 22537, 2277778, 23193,  556,    159619,    215778,     95885,    139790,     70422,    115692, 22696, 2287197, 22989,  559,     -6327,     38882,     -6892,     34741,      4245,     14309
 22613, 2287014, 23267,  558,    169517,    195074,     79415,    158830,     37585,    161198, 22657, 2286062, 22965,  558,     -7727,     40133,     -8103,     35649,      1502,     17448
 22613, 2283497, 23231,  557,    155444,    177523,     99007,    179005,     70897,    202230, 22679, 2286870, 22982,  558,    -15182,     40218,    -12937,     36141,    -12126,     17361
 22613, 2286938, 23250,  559,    131828,    179545,    119176,    179289,    116653,    198128, 22678, 2286100, 22982,  559,    -15701,     38809,    -13289,     34375,    -13504,     13156
 22606, 2282823, 23202,  558,    129922,    202223,    122799,    155456,    135716,    148106, 22684, 2287658, 23003,  559,     -9997,     32524,     -9364,     30231,     -3443,      2442
 22601, 2285352, 23262,  558,    151301,    221506,    102245,    139661,     86082,    110725, 22673, 2286258, 22996,  558,     -7458,     33460,     -7355,     31224,      1910,      4162
 22597, 2283114, 23223,  557,    170407,    203432,     84851,    152979,     46588,    143525, 22676, 2286291, 22971,  558,     -7345,     41195,     -7368,     36850,      1368,     19101
 22622, 2285639, 23241,  558,    165998,    183919,     90179,    174390,     48380,    191648, 22685, 2286369, 22983,  559,    -10224,     43346,     -9843,     37724,     -3742,     21541
 22624, 2284003, 23090,  557,    141360,    177404,    113138,    180817,    100715,    206570, 22677, 2287080, 22981,  558,    -16058,     36373,    -13031,     33124,    -13329,     10294
 22611, 2286711, 23258,  558,    124768,    200945,    122518,    158867,    138345,    155923, 22691, 2287059, 22985,  558,    -15429,     35032,    -12827,     32201,    -12530,      6940
 22585, 2283040, 23218,  558,    138372,    217564,    119587,    143986,    112866,    120208, 22678, 2286684, 22973,  559,     -9313,     33547,     -9122,     31146,      -828,      3955
 22605, 2284151, 23256,  558,    165128,    215544,     93386,    146700,     52441,    124376, 22697, 2287642, 22984,  558,     -7311,     39769,     -7501,     36255,      2368,     17281
 22609, 2284640, 23247,  558,    154825,    178442,    103813,    181016,     78007,    207631, 22690, 2300334, 23444,  562,    -13233,     41213,    -11426,     36465,     -8028,     19812
 23296, 2422980, 25368,  592,    126713,    215509,     61745,    164591,     21814,    154098, 24897, 2598585, 26942,  634,    -20367,     23515,    -18683,     22925,     -5556,       813
 26939, 2779427, 28822,  678,     27544,    199734,     20468,    178873,     12707,    188342, 28348, 2937846, 30519,  717,    -26884,     22866,    -24313,     20072,    -10263,     12546
 30569, 3210338, 33786,  784,   -184850,  -1007427,   -186671,  -1131352,   -209347,  -1104183, 33409, 3514046, 36893,  858,    -27729,      4524,    -25191,      4696,    -10947,     -2449
 37126, 3936104, 41929,  961,    180038,   -836582,    195251,   -937320,    161116,   -922169, 41737, 4318598, 44052, 1055,    -23365,     -3133,    -21468,     -3274,     -8271,     -3233
 41444, 4202597, 42887, 1026,    244667,   -774604,    287524,   -843455,    267482,   -822967, 42048, 4238926, 42729, 1035,    -24432,     -2280,    -22104,     -2041,     -9717,     -2304
 42046, 4236801, 42808, 1034,    254548,   -765324,    295649,   -829629,    270854,   -804433, 42061, 4222494, 42422, 1031,    -25650,      -968,    -23282,     -1234,    -10929,       277
 42091, 4241484, 42776, 1035,    260462,   -768351,    293310,   -825061,    266395,   -792952, 42020, 4218436, 42404, 1030,    -23977,      -846,    -21866,     -1277,     -8569,       434
 42108, 4244118, 42787, 1036,    266416,   -768410,    289019,   -821224,    255313,   -791339, 42047, 4219529, 42381, 1030,    -22652,      -195,    -20698,      -748,     -6047,      1645
 42096, 4244562, 42800, 1036,    270600,   -763154,    284146,   -827433,    241008,   -801272, 42063, 4220909, 42401, 1031,    -21719,     -1511,    -20167,     -1792,     -4343,      -863
 42111, 4244233, 42819, 1037,    271021,   -756436,    283776,   -835589,    243022,   -818863, 37111, 4001950, 42297,  977,    -23661,      -743,    -21984,      -463,     -6071,     -2523
 33604, 3516570, 37287,  858,      9387,   -942374,     -8183,  -1047451,    -51588,  -1025655, 30860, 3219902, 33593,  786,    -24587,     11271,    -22935,     10524,     -4004,       913
 28559, 2971434, 31083,  725,   -366867,  -1050635,   -398853,  -1116870,   -422410,  -1049316, 26686, 2766467, 28557,  676,    -20987,     24743,    -19901,     22024,     -2154,      8335
 25167, 2601643, 27053,  635,   -753913,   -962085,   -783587,  -1070339,   -770516,  -1020126, 23912, 2455739, 25237,  599,    -20794,     34064,    -17839,     30979,    -12301,     13666
 22610, 2336291, 24276,  570,  -1037066,   -782844,  -1154245,   -876192,  -1164227,   -821621, 22360, 2258287, 22826,  551,     -9326,     31763,     -8662,     30411,     -3447,      1925
 22373, 2275927, 23274,  556,  -1104505,   -728370,  -1233029,   -807056,  -1243419,   -745401, 22774, 2299037, 23146,  562,     -8893,     40769,     -8395,     35816,      -482,     19675
 22606, 2284490, 23266,  558,  -1094902,   -754081,  -1229520,   -801648,  -1231541,   -713259, 22636, 2282295, 22952,  557,     -9654,     41817,     -9193,     36759,     -4199,     19871
 22611, 2284529, 23256,  557,  -1124570,   -754813,  -1197185,   -798847,  -1168511,   -709877, 22693, 2288122, 22985,  558,    -14311,     33687,    -12362,     31640,    -10992,      5296
 22616, 2285259, 23248,  558,  -1131163,   -717520,  -1195336,   -824067,  -1163866,   -780548, 22685, 2286500, 22971,  559,    -11878,     32520,    -10848,     30466,     -6136,      2534
 22601, 2284153, 23221,  558,  -1106271,   -716841,  -1211729,   -828958,  -1207539,   -789485, 22656, 2286203, 22972,  558,     -6730,     36897,     -7037,     33485,      4280,     11086
 22626, 2286505, 23255,  558,  -1095107,   -737983,  -1230321,   -811467,  -1245148,   -744692, 22665, 2286006, 22993,  558,     -6999,     40439,     -7173,     36111,      2803,     17407
 22602, 2282833, 23240,  557,  -1109823,   -754293,  -1222642,   -790574,  -1209932,   -696416, 22669, 2286919, 22976,  558,    -15629,     39313,    -12799,     35095,    -12416,     15591
 22615, 2285094, 23253,  558,  -1125955,   -753347,  -1189009,   -802426,  -1155046,   -717681, 22672, 2286710, 22981,  558,    -15556,     34921,    -12866,     31958,    -12458,      7701
 22605, 2284323, 23246,  557,  -1129317,   -720401,  -1196163,   -828677,  -1166657,   -784203, 22710, 2287469, 22993,  559,     -6919,     33842,     -7006,     30914,      3065,      4756
 22599, 2285219, 23243,  557,  -1098920,   -724259,  -1229532,   -816851,  -1241193,   -762269, 22674, 2286721, 22980,  558,     -6160,     39575,     -6638,     35608,      3820,     16033
 22598, 2283272, 23226,  558,  -1098808,   -755360,  -1222420,   -794833,  -1217935,   -703001, 22659, 2286728, 22977,  558,    -13626,     40935,    -11679,     36608,     -8984,     19422
 22608, 2283984, 23255,  557,  -1126865,   -748305,  -1199802,   -788924,  -1170476,   -699053, 22686, 2286260, 22974,  558,    -16265,     35405,    -13730,     32668,    -13728,      8997
 22607, 2285880, 23235,  558,  -1134074,   -731115,  -1187423,   -824192,  -1147663,   -770976, 22669, 2287342, 22982,  558,    -12540,     30949,    -11641,     29847,     -7554,      1623
 22599, 2283281, 23236,  557,  -1115289,   -714679,  -1211065,   -831712,  -1189452,   -791111, 22653, 2286499, 22981,  558,     -7107,     34162,     -7280,     31704,      3504,      6920
 22638, 2317623, 23976,  566,  -1053337,   -766016,  -1176608,   -873391,  -1179824,   -824252, 23595, 2446154, 25447,  597,    -18881,     29015,    -16895,     27548,     -9667,      3174
 25433, 2650955, 27602,  648,   -664584,  -1006593,   -743064,  -1082829,   -770744,  -1009072, 27150, 2798480, 28812,  684,    -20606,     22718,    -20032,     20183,     -1562,      5831
 28779, 2995495, 31437,  731,   -358471,  -1046000,   -361911,  -1126783,   -371973,  -1064601, 31003, 3253529, 34136,  794,    -29579,     12909,    -26460,     11735,    -13478,      6446
 34244, 3610544, 38067,  882,     41442,   -927300,     65622,  -1021628,     43124,   -995008, 37833, 4018372, 42910,  981,    -26276,       961,    -23596,       981,    -11025,       820
 41761, 4335625, 44475, 1059,    281225,   -742830,    312578,   -800609,    283684,   -772338, 41434, 4191584, 42545, 1024,    -24223,       756,    -22016,        22,     -8224,      2675
 42062, 4254313, 43087, 1039,    266268,   -764113,    291583,   -817964,    258448,   -790686, 42001, 4218637, 42412, 1030,    -22911,      -162,    -21058,      -721,     -7431,      1836
 42071, 4242357, 42794, 1036,    123675,   -404507,    138971,   -446422,    113787,   -429620, 42078, 4222439, 42413, 1030,    -23354,        67,    -21199,      -260,     -7051,      2292
